dataset,nr_fold,algorithm,metric
HMEQ,2,LDA,0.031182263464969
HMEQ,2,CTREE,0.0289957074617768
HMEQ,2,RF,0.0376196160815586
HMEQ,2,LGBM,0.0384985649828906
HMEQ,2,RE_boosting,0.0346231101677645
HMEQ,2,RE_RF,0.0343492798204421
HMEQ,2,RE_bag,0.0330205260077814
HMEQ,2,SRE_RF,0.0347863478226274
HMEQ,2,SRE_bag,0.0332532943644885
HMEQ,2,SRE_boosting,0.0344770005019597
HMEQ,2,SRE_PLTR,0.033006092657642
HMEQ,2,PLTR,0.032977820240762
HMEQ,3,LRR,0.0330010416869514
HMEQ,3,GAM,0.036428259571672
HMEQ,3,LDA,0.0334078275357526
HMEQ,3,CTREE,0.0310356386662247
HMEQ,3,RF,0.0410976864836643
HMEQ,3,LGBM,0.0410890696980067
HMEQ,3,RE_boosting,0.0374081913977936
HMEQ,3,RE_RF,0.0355372949854637
HMEQ,3,RE_bag,0.0354045049627121
HMEQ,3,SRE_RF,0.0368646653543982
HMEQ,3,SRE_bag,0.0350153260870237
HMEQ,3,SRE_boosting,0.0374092098981545
HMEQ,3,SRE_PLTR,0.0355581271047424
HMEQ,3,PLTR,0.0354874712040002
HMEQ,4,LRR,0.0303602207335734
HMEQ,4,GAM,0.0346108778113057
HMEQ,4,LDA,0.0317061591110969
HMEQ,4,CTREE,0.0301884497214502
HMEQ,4,RF,0.0379182562776017
HMEQ,4,LGBM,0.0381118570507042
HMEQ,4,RE_boosting,0.0352394160719575
HMEQ,4,RE_RF,0.0358482566060517
HMEQ,4,RE_bag,0.0340589947228359
HMEQ,4,SRE_RF,0.0359422791337858
HMEQ,4,SRE_bag,0.0338066725281972
HMEQ,4,SRE_boosting,0.0362377193797447
HMEQ,4,SRE_PLTR,0.0343766543936406
HMEQ,4,PLTR,0.0343412247542843
HMEQ,5,LRR,0.0308848405315785
HMEQ,5,GAM,0.0345654793028994
HMEQ,5,LDA,0.0320459706705645
HMEQ,5,CTREE,0.0313679610279753
HMEQ,5,RF,0.0385208967020637
HMEQ,5,LGBM,0.0391844036846811
HMEQ,5,RE_boosting,0.0379081825159096
HMEQ,5,RE_RF,0.0358455118968945
HMEQ,5,RE_bag,0.0344394710438692
HMEQ,5,SRE_RF,0.0362064498916638
HMEQ,5,SRE_bag,0.0334261317123379
HMEQ,5,SRE_boosting,0.0374667582941007
HMEQ,5,SRE_PLTR,0.0341982500115171
HMEQ,5,PLTR,0.0345241949254395
HMEQ,6,LRR,0.0323407222468738
HMEQ,6,GAM,0.0360253198397846
HMEQ,6,LDA,0.0336119242217756
HMEQ,6,CTREE,0.0325365897519819
HMEQ,6,RF,0.0421756448706733
HMEQ,6,LGBM,0.0399268532131081
HMEQ,6,RE_boosting,0.0385296617703283
HMEQ,6,RE_RF,0.0374682283728496
HMEQ,6,RE_bag,0.03596852551593
