dataset,nr_fold,algorithm,metric
HMEQ,1,SRE_PLTR,0.9194766223659
HMEQ,1,PLTR,0.915052532327586
HMEQ,2,LRR,0.895115317290861
HMEQ,2,GAM,0.917979494873718
HMEQ,2,LDA,0.896232519668379
HMEQ,2,CTREE,0.863494335122242
HMEQ,2,RF,0.946832862061669
HMEQ,2,LGBM,0.938395368072787
HMEQ,2,RE_boosting,0.919283667070614
HMEQ,2,RE_RF,0.917443206955585
HMEQ,2,RE_bag,0.910567641910478
HMEQ,2,SRE_RF,0.901411506722835
HMEQ,2,SRE_bag,0.910751534037356
HMEQ,2,SRE_boosting,0.916092869371189
HMEQ,2,SRE_PLTR,0.914119299055533
HMEQ,2,PLTR,0.914717910246792
HMEQ,3,LRR,0.903312255977336
HMEQ,3,GAM,0.927273368405574
HMEQ,3,LDA,0.906100979241755
HMEQ,3,CTREE,0.864973125620842
HMEQ,3,RF,0.95341511687579
HMEQ,3,LGBM,0.948511780611433
HMEQ,3,RE_boosting,0.925356449400841
HMEQ,3,RE_RF,0.928727375854173
HMEQ,3,RE_bag,0.920445985648991
HMEQ,3,SRE_RF,0.928865424032988
HMEQ,3,SRE_bag,0.917827196691645
HMEQ,3,SRE_boosting,0.923431277515853
HMEQ,3,SRE_PLTR,0.916723186392051
HMEQ,3,PLTR,0.916625652352671
HMEQ,4,LRR,0.893901410601418
HMEQ,4,GAM,0.916442027834497
HMEQ,4,LDA,0.895342475424013
HMEQ,4,CTREE,0.871112175156134
HMEQ,4,RF,0.947313657196922
HMEQ,4,LGBM,0.941182609309524
HMEQ,4,RE_boosting,0.925407630277094
HMEQ,4,RE_RF,0.912631416594345
HMEQ,4,RE_bag,0.909130810779288
HMEQ,4,SRE_RF,0.912842818808735
HMEQ,4,SRE_bag,0.910435289053202
HMEQ,4,SRE_boosting,0.919670995232516
HMEQ,4,SRE_PLTR,0.915112227335266
HMEQ,4,PLTR,0.911479639012495
HMEQ,5,LRR,0.901618207523973
HMEQ,5,GAM,0.923487828866486
HMEQ,5,LDA,0.903377796901893
HMEQ,5,CTREE,0.888166953528399
HMEQ,5,RF,0.954466590853209
HMEQ,5,LGBM,0.949894731989181
HMEQ,5,RE_boosting,0.92339946520777
HMEQ,5,RE_RF,0.925662727440374
HMEQ,5,RE_bag,0.911750061470371
HMEQ,5,SRE_RF,0.926887140398328
HMEQ,5,SRE_bag,0.908371496188837
HMEQ,5,SRE_boosting,0.923609617039587
